product-id,product-title,origin_country,origin_region,origin_farm,origin_altitude_m,origin_process,roast_level,roast_roasted_on,roast_roaster,flavor_notes,tags,tasting_score_acidity,tasting_score_body,tasting_score_sweetness,tasting_score_aroma,tasting_score_bitterness,in_stock,description,variant_size,variant_grind,variant_price_eur,variant_stock,variant-id,variant_index
BEAN-0270,"Tachyon Trip",Mexico,Chiapas,"Finca Commit Hill",1666,natural,23.614,74.942,french,2025-12-17,"ASCII Coffee","the smell of merged PRs,milk chocolate,blueberry","limited-edition,production-ready",5,2,4,8,7,1,"Side effects may include: refactoring, enlightenment, productivity.",500g,whole_bean,28.04,129,BEAN-0270-500g-WHO,0
BEAN-0270,"Tachyon Trip",Mexico,Chiapas,"Finca Commit Hill",1666,natural,23.614,74.942,french,2025-12-17,"ASCII Coffee","the smell of merged PRs,milk chocolate,blueberry","limited-edition,production-ready",5,2,4,8,7,1,"Side effects may include: refactoring, enlightenment, productivity.",500g,french_press,25.61,64,BEAN-0270-500g-FRE,1
BEAN-0270,"Tachyon Trip",Mexico,Chiapas,"Finca Commit Hill",1666,natural,23.614,74.942,french,2025-12-17,"ASCII Coffee","the smell of merged PRs,milk chocolate,blueberry","limited-edition,production-ready",5,2,4,8,7,1,"Side effects may include: refactoring, enlightenment, productivity.",250g,moka,11.36,6,BEAN-0270-250g-MOK,2
BEAN-0271,"DNS Drip ☕",Mexico,Chiapas,"Finca La Esperanza",1219,honey,-5.8723,6.9448,light,2026-04-07,"Cache Coherence Coffee","tobacco,woody,vanilla",production-ready,4,8,3,8,5,1,"Side effects may include: refactoring, enlightenment, productivity.",100g,moka,4.8,75,BEAN-0271-100g-MOK,0
BEAN-0271,"DNS Drip ☕",Mexico,Chiapas,"Finca La Esperanza",1219,honey,-5.8723,6.9448,light,2026-04-07,"Cache Coherence Coffee","tobacco,woody,vanilla",production-ready,4,8,3,8,5,1,"Side effects may include: refactoring, enlightenment, productivity.",1kg,espresso,43.62,195,BEAN-0271-1kg-ESP,1
BEAN-0272,"Boltzmann Brew",Tanzania,Kilimanjaro,"Finca Stack Plantation",1610,washed,42.1122,-68.7473,french,2025-12-29,"The Daily Brew",,"seasonal,nerd-approved,fair-trade,organic",1,7,4,4,6,1,100g,french_press,4.22,3,BEAN-0272-100g-FRE,0
BEAN-0272,"Boltzmann Brew",Tanzania,Kilimanjaro,"Finca Stack Plantation",1610,washed,42.1122,-68.7473,french,2025-12-29,"The Daily Brew",,"seasonal,nerd-approved,fair-trade,organic",1,7,4,4,6,1,500g,turkish,23.54,171,BEAN-0272-500g-TUR,1
BEAN-0273,"Dwarven Drip",Brazil,Mogiana,"Finca Heap Hill",922,wet-hulled,-9.7007,-23.6625,light,2026-02-17,"Cache Coherence Coffee","spacetime,grapefruit,maple syrup,bergamot","bird-friendly,blend,small-batch,filter-friendly",2,6,6,3,1,1,"Smooth like a well-balanced API.",1kg,espresso,46.67,16,BEAN-0273-1kg-ESP,0
BEAN-0273,"Dwarven Drip",Brazil,Mogiana,"Finca Heap Hill",922,wet-hulled,-9.7007,-23.6625,light,2026-02-17,"Cache Coherence Coffee","spacetime,grapefruit,maple syrup,bergamot","bird-friendly,blend,small-batch,filter-friendly",2,6,6,3,1,1,"Smooth like a well-balanced API.",500g,aeropress,26.99,11,BEAN-0273-500g-AER,1
BEAN-0274,"Mage's Mocha",Xanadu,"Summer Palace","Finca Bit Bucket",1491,honey,light,2025-12-09,"Cache Coherence Coffee","tail-call sweetness,the smell of merged PRs,peanut butter","espresso-friendly,direct-trade,developer-fuel",2,6,1,10,10,1,"Tastes of certainty, with a hint of doubt.",250g,moka,15.7,3,BEAN-0274-250g-MOK,0
BEAN-0274,"Mage's Mocha",Xanadu,"Summer Palace","Finca Bit Bucket",1491,honey,light,2025-12-09,"Cache Coherence Coffee","tail-call sweetness,the smell of merged PRs,peanut butter","espresso-friendly,direct-trade,developer-fuel",2,6,1,10,10,1,"Tastes of certainty, with a hint of doubt.",250g,whole_bean,15.93,31,BEAN-0274-250g-WHO,1
BEAN-0274,"Mage's Mocha",Xanadu,"Summer Palace","Finca Bit Bucket",1491,honey,light,2025-12-09,"Cache Coherence Coffee","tail-call sweetness,the smell of merged PRs,peanut butter","espresso-friendly,direct-trade,developer-fuel",2,6,1,10,10,1,"Tastes of certainty, with a hint of doubt.",500g,espresso,27.9,193,BEAN-0274-500g-ESP,2
BEAN-0275,"Merge Conflict Mocha",Vietnam,"Đắk Lắk","Finca Heap Hill",477,natural,french,2026-05-02,"Function Call Cafe","earthy,ambition,rose,peanut butter","direct-trade,fair-trade,compile-grade",7,5,1,4,6,1,"A bold roast that compiles cleanly on the first run.",100g,aeropress,11.91,175,BEAN-0275-100g-AER,0
BEAN-0275,"Merge Conflict Mocha",Vietnam,"Đắk Lắk","Finca Heap Hill",477,natural,french,2026-05-02,"Function Call Cafe","earthy,ambition,rose,peanut butter","direct-trade,fair-trade,compile-grade",7,5,1,4,6,1,"A bold roast that compiles cleanly on the first run.",250g,moka,17.98,133,BEAN-0275-250g-MOK,1
BEAN-0276,"Mana Potion",Ethiopia,Yirgacheffe,"Finca The Mainframe",2288,washed,french,2026-04-05,"Loops & Beans",hazelnut,"open-source,production-ready",4,4,9,2,7,1,"Ships with no warranty, express or implied.",250g,espresso,14.39,155,BEAN-0276-250g-ESP,0
BEAN-0276,"Mana Potion",Ethiopia,Yirgacheffe,"Finca The Mainframe",2288,washed,french,2026-04-05,"Loops & Beans",hazelnut,"open-source,production-ready",4,4,9,2,7,1,"Ships with no warranty, express or implied.",250g,filter,13.28,114,BEAN-0276-250g-FIL,1
BEAN-0277,"Goto Statement Espresso ☕",Guatemala,Antigua,"Finca Heap Hill",1603,natural,medium-dark,2026-01-19,"SIGTERM Single Origin","maple syrup,ambition,nutmeg,Sunday afternoon","developer-fuel,organic",7,7,2,5,10,1,"Best paired with a 200 OK.",250g,filter,14.04,78,BEAN-0277-250g-FIL,0
BEAN-0277,"Goto Statement Espresso ☕",Guatemala,Antigua,"Finca Heap Hill",1603,natural,medium-dark,2026-01-19,"SIGTERM Single Origin","maple syrup,ambition,nutmeg,Sunday afternoon","developer-fuel,organic",7,7,2,5,10,1,"Best paired with a 200 OK.",1kg,filter,46,155,BEAN-0277-1kg-FIL,1
BEAN-0277,"Goto Statement Espresso ☕",Guatemala,Antigua,"Finca Heap Hill",1603,natural,medium-dark,2026-01-19,"SIGTERM Single Origin","maple syrup,ambition,nutmeg,Sunday afternoon","developer-fuel,organic",7,7,2,5,10,1,"Best paired with a 200 OK.",1kg,whole_bean,45.67,183,BEAN-0277-1kg-WHO,2
BEAN-0278,"Boss Battle Brew","Mount Olympus",Pelion,"Finca Null Acres",3071,anaerobic,medium-dark,2026-01-25,"Daemon Roasters","cinnamon,tobacco","open-source,single-origin,bird-friendly",1,2,7,10,3,1,500g,turkish,29.3,184,BEAN-0278-500g-TUR,0
BEAN-0278,"Boss Battle Brew","Mount Olympus",Pelion,"Finca Null Acres",3071,anaerobic,medium-dark,2026-01-25,"Daemon Roasters","cinnamon,tobacco","open-source,single-origin,bird-friendly",1,2,7,10,3,1,500g,moka,27.67,162,BEAN-0278-500g-MOK,1
BEAN-0278,"Boss Battle Brew","Mount Olympus",Pelion,"Finca Null Acres",3071,anaerobic,medium-dark,2026-01-25,"Daemon Roasters","cinnamon,tobacco","open-source,single-origin,bird-friendly",1,2,7,10,3,1,500g,aeropress,22.46,98,BEAN-0278-500g-AER,2
BEAN-0279,"Big Endian Blend",Hyperborea,"Northern Reaches","Finca Commit Hill",1485,washed,french,2025-11-22,"The Daily Brew",strawberry,"decaf,limited-edition,small-batch,espresso-friendly",1,2,2,7,7,1,100g,moka,11.28,108,BEAN-0279-100g-MOK,0
BEAN-0279,"Big Endian Blend",Hyperborea,"Northern Reaches","Finca Commit Hill",1485,washed,french,2025-11-22,"The Daily Brew",strawberry,"decaf,limited-edition,small-batch,espresso-friendly",1,2,2,7,7,1,250g,turkish,14.41,177,BEAN-0279-250g-TUR,1
BEAN-0279,"Big Endian Blend",Hyperborea,"Northern Reaches","Finca Commit Hill",1485,washed,french,2025-11-22,"The Daily Brew",strawberry,"decaf,limited-edition,small-batch,espresso-friendly",1,2,2,7,7,1,500g,moka,29.74,168,BEAN-0279-500g-MOK,2
BEAN-0279,"Big Endian Blend",Hyperborea,"Northern Reaches","Finca Commit Hill",1485,washed,french,2025-11-22,"The Daily Brew",strawberry,"decaf,limited-edition,small-batch,espresso-friendly",1,2,2,7,7,1,1kg,moka,45.46,105,BEAN-0279-1kg-MOK,3
BEAN-0280,"Hexadecimal House Blend",Jamaica,"Blue Mountain","Finca The Sandbox",1593,honey,medium-light,2026-03-04,"Loops & Beans","the smell of merged PRs,floral,chocolate","developer-fuel,organic",2,2,7,9,7,1,250g,espresso,14,180,BEAN-0280-250g-ESP,0
BEAN-0280,"Hexadecimal House Blend",Jamaica,"Blue Mountain","Finca The Sandbox",1593,honey,medium-light,2026-03-04,"Loops & Beans","the smell of merged PRs,floral,chocolate","developer-fuel,organic",2,2,7,9,7,1,1kg,espresso,47.02,28,BEAN-0280-1kg-ESP,1
BEAN-0280,"Hexadecimal House Blend",Jamaica,"Blue Mountain","Finca The Sandbox",1593,honey,medium-light,2026-03-04,"Loops & Beans","the smell of merged PRs,floral,chocolate","developer-fuel,organic",2,2,7,9,7,1,1kg,moka,49.51,47,BEAN-0280-1kg-MOK,2
BEAN-0281,"DNS Drip",Indonesia,Java,"Finca Heap Hill",1661,anaerobic,french,2025-12-03,"ASCII Coffee",hazelnut,"single-origin,rainforest-alliance,blend",5,2,6,1,10,1,"Has been peer-reviewed.",100g,whole_bean,4.49,192,BEAN-0281-100g-WHO,0
BEAN-0281,"DNS Drip",Indonesia,Java,"Finca Heap Hill",1661,anaerobic,french,2025-12-03,"ASCII Coffee",hazelnut,"single-origin,rainforest-alliance,blend",5,2,6,1,10,1,"Has been peer-reviewed.",100g,aeropress,8.66,10,BEAN-0281-100g-AER,1
BEAN-0281,"DNS Drip",Indonesia,Java,"Finca Heap Hill",1661,anaerobic,french,2025-12-03,"ASCII Coffee",hazelnut,"single-origin,rainforest-alliance,blend",5,2,6,1,10,1,"Has been peer-reviewed.",100g,espresso,8.18,1,BEAN-0281-100g-ESP,2
BEAN-0282,"Mana Potion",Kenya,Nyeri,"Finca Null Acres",2087,wet-hulled,medium-dark,2026-02-14,"Tail Call Tea","jasmine,blueberry","rainforest-alliance,battle-tested,fair-trade",6,6,2,1,8,1,"Brewed under the careful eye of our QA team.",250g,whole_bean,15.82,135,BEAN-0282-250g-WHO,0
BEAN-0282,"Mana Potion",Kenya,Nyeri,"Finca Null Acres",2087,wet-hulled,medium-dark,2026-02-14,"Tail Call Tea","jasmine,blueberry","rainforest-alliance,battle-tested,fair-trade",6,6,2,1,8,1,"Brewed under the careful eye of our QA team.",500g,aeropress,28.01,63,BEAN-0282-500g-AER,1
BEAN-0282,"Mana Potion",Kenya,Nyeri,"Finca Null Acres",2087,wet-hulled,medium-dark,2026-02-14,"Tail Call Tea","jasmine,blueberry","rainforest-alliance,battle-tested,fair-trade",6,6,2,1,8,1,"Brewed under the careful eye of our QA team.",500g,french_press,26.95,168,BEAN-0282-500g-FRE,2
BEAN-0283,"Edison Espresso",Hyperborea,"Northern Reaches","Finca La Esperanza",1464,honey,light,2026-02-17,"FIFO Coffee Bar","berry,brown sugar,tobacco","battle-tested,single-origin,shade-grown,bird-friendly",8,2,7,5,10,1,"Pairs well with rubber duck debugging.",100g,espresso,7.98,22,BEAN-0283-100g-ESP,0
BEAN-0283,"Edison Espresso",Hyperborea,"Northern Reaches","Finca La Esperanza",1464,honey,light,2026-02-17,"FIFO Coffee Bar","berry,brown sugar,tobacco","battle-tested,single-origin,shade-grown,bird-friendly",8,2,7,5,10,1,"Pairs well with rubber duck debugging.",500g,turkish,27.38,140,BEAN-0283-500g-TUR,1
BEAN-0284,"Critical Hit Cappuccino",Panama,Boquete,"Finca The Mainframe",1576,natural,medium-light,2026-03-29,"FIFO Coffee Bar",,bird-friendly,1,3,6,7,5,1,1kg,aeropress,43.98,34,BEAN-0284-1kg-AER,0
BEAN-0284,"Critical Hit Cappuccino",Panama,Boquete,"Finca The Mainframe",1576,natural,medium-light,2026-03-29,"FIFO Coffee Bar",,bird-friendly,1,3,6,7,5,1,1kg,whole_bean,49.36,85,BEAN-0284-1kg-WHO,1
BEAN-0285,"Fibonacci Filter",Ethiopia,Yirgacheffe,"Finca Null Acres",2129,anaerobic,french,2026-02-03,"The Daily Brew","nutmeg,berry,strawberry,walnut","single-origin,blend,battle-tested",6,10,4,2,10,1,"Fuel for the 3am production incident.",1kg,moka,48.9,79,BEAN-0285-1kg-MOK,0
BEAN-0285,"Fibonacci Filter",Ethiopia,Yirgacheffe,"Finca Null Acres",2129,anaerobic,french,2026-02-03,"The Daily Brew","nutmeg,berry,strawberry,walnut","single-origin,blend,battle-tested",6,10,4,2,10,1,"Fuel for the 3am production incident.",100g,moka,8.28,99,BEAN-0285-100g-MOK,1
BEAN-0285,"Fibonacci Filter",Ethiopia,Yirgacheffe,"Finca Null Acres",2129,anaerobic,french,2026-02-03,"The Daily Brew","nutmeg,berry,strawberry,walnut","single-origin,blend,battle-tested",6,10,4,2,10,1,"Fuel for the 3am production incident.",1kg,filter,49.17,173,BEAN-0285-1kg-FIL,2
BEAN-0285,"Fibonacci Filter",Ethiopia,Yirgacheffe,"Finca Null Acres",2129,anaerobic,french,2026-02-03,"The Daily Brew","nutmeg,berry,strawberry,walnut","single-origin,blend,battle-tested",6,10,4,2,10,1,"Fuel for the 3am production incident.",250g,moka,16.31,151,BEAN-0285-250g-MOK,3
BEAN-0286,"Monad Mocha",Brazil,"Minas Gerais","Finca Loop Holdings",1417,natural,medium-dark,2025-11-18,"Eventual Consistency Roasting","brown sugar","decaf,fair-trade,direct-trade",5,9,2,5,10,1,"A bold roast that compiles cleanly on the first run.",1kg,filter,48.63,96,BEAN-0286-1kg-FIL,0
BEAN-0286,"Monad Mocha",Brazil,"Minas Gerais","Finca Loop Holdings",1417,natural,medium-dark,2025-11-18,"Eventual Consistency Roasting","brown sugar","decaf,fair-trade,direct-trade",5,9,2,5,10,1,"A bold roast that compiles cleanly on the first run.",100g,turkish,6.67,183,BEAN-0286-100g-TUR,1
BEAN-0286,"Monad Mocha",Brazil,"Minas Gerais","Finca Loop Holdings",1417,natural,medium-dark,2025-11-18,"Eventual Consistency Roasting","brown sugar","decaf,fair-trade,direct-trade",5,9,2,5,10,1,"A bold roast that compiles cleanly on the first run.",250g,turkish,16.86,57,BEAN-0286-250g-TUR,2
BEAN-0286,"Monad Mocha",Brazil,"Minas Gerais","Finca Loop Holdings",1417,natural,medium-dark,2025-11-18,"Eventual Consistency Roasting","brown sugar","decaf,fair-trade,direct-trade",5,9,2,5,10,1,"A bold roast that compiles cleanly on the first run.",1kg,aeropress,46.13,168,BEAN-0286-1kg-AER,3
BEAN-0287,"Hyperdrive House Blend",Nicaragua,Jinotega,"Finca Stack Plantation",1647,honey,medium-dark,2026-01-31,"Isotope Roasters","regret,blackcurrant,the smell of merged PRs,grapefruit","blend,decaf,direct-trade,fair-trade",5,8,3,10,3,1,250g,espresso,12.75,191,BEAN-0287-250g-ESP,0
BEAN-0287,"Hyperdrive House Blend",Nicaragua,Jinotega,"Finca Stack Plantation",1647,honey,medium-dark,2026-01-31,"Isotope Roasters","regret,blackcurrant,the smell of merged PRs,grapefruit","blend,decaf,direct-trade,fair-trade",5,8,3,10,3,1,250g,aeropress,16.21,92,BEAN-0287-250g-AER,1
BEAN-0287,"Hyperdrive House Blend",Nicaragua,Jinotega,"Finca Stack Plantation",1647,honey,medium-dark,2026-01-31,"Isotope Roasters","regret,blackcurrant,the smell of merged PRs,grapefruit","blend,decaf,direct-trade,fair-trade",5,8,3,10,3,1,100g,aeropress,10.28,37,BEAN-0287-100g-AER,2
BEAN-0288,"Promise Resolved Roast",Colombia,Antioquia,"Finca Null Acres",1349,anaerobic,medium-light,2026-04-28,"ASCII Coffee","uncertainty,rose,molasses,nutmeg","rainforest-alliance,small-batch",1,2,4,7,8,1,"Smooth like a well-balanced API.",250g,aeropress,16.96,198,BEAN-0288-250g-AER,0
BEAN-0288,"Promise Resolved Roast",Colombia,Antioquia,"Finca Null Acres",1349,anaerobic,medium-light,2026-04-28,"ASCII Coffee","uncertainty,rose,molasses,nutmeg","rainforest-alliance,small-batch",1,2,4,7,8,1,"Smooth like a well-balanced API.",100g,turkish,7.71,166,BEAN-0288-100g-TUR,1
BEAN-0288,"Promise Resolved Roast",Colombia,Antioquia,"Finca Null Acres",1349,anaerobic,medium-light,2026-04-28,"ASCII Coffee","uncertainty,rose,molasses,nutmeg","rainforest-alliance,small-batch",1,2,4,7,8,1,"Smooth like a well-balanced API.",1kg,filter,48.06,113,BEAN-0288-1kg-FIL,2
BEAN-0289,"Mendeleev Mocha ☕",Panama,Boquete,"Finca The Repo",1765,natural,light,2025-12-12,"The Bean Counters","smoky,raspberry,the smell of merged PRs,ambition",open-source,3,7,8,7,5,1,100g,aeropress,11.27,137,BEAN-0289-100g-AER,0
BEAN-0290,"NPC Nitro",Hyperborea,"Northern Reaches","Finca The Sandbox",1574,wet-hulled,43.595,21.3526,medium-dark,2026-04-25,"Pure Function Pour-Over","mango,victory,uncertainty,walnut","blend,espresso-friendly",10,3,1,9,8,1,"Fuel for the 3am production incident.",250g,moka,12.65,41,BEAN-0290-250g-MOK,0
BEAN-0290,"NPC Nitro",Hyperborea,"Northern Reaches","Finca The Sandbox",1574,wet-hulled,43.595,21.3526,medium-dark,2026-04-25,"Pure Function Pour-Over","mango,victory,uncertainty,walnut","blend,espresso-friendly",10,3,1,9,8,1,"Fuel for the 3am production incident.",100g,moka,6.05,192,BEAN-0290-100g-MOK,1
BEAN-0291,"Faraday's Filter",Colombia,Huila,"Finca Loop Holdings",1627,washed,dark,2026-02-25,"FIFO Coffee Bar","earthy,peanut butter,honey,tobacco","compile-grade,shade-grown,production-ready",9,4,2,1,4,,"Now with 30% fewer race conditions.",250g,espresso,15.82,55,BEAN-0291-250g-ESP,0
BEAN-0291,"Faraday's Filter",Colombia,Huila,"Finca Loop Holdings",1627,washed,dark,2026-02-25,"FIFO Coffee Bar","earthy,peanut butter,honey,tobacco","compile-grade,shade-grown,production-ready",9,4,2,1,4,,"Now with 30% fewer race conditions.",500g,filter,23.03,159,BEAN-0291-500g-FIL,1
BEAN-0292,"Lambda Latte",Mexico,Chiapas,"Finca San Miguel",1433,honey,french,2026-01-23,"The Recursion Roastery","bergamot,vanilla,spacetime,regret","filter-friendly,shade-grown,compile-grade",10,3,7,3,6,1,"Has been peer-reviewed.",100g,moka,5.98,69,BEAN-0292-100g-MOK,0
BEAN-0292,"Lambda Latte",Mexico,Chiapas,"Finca San Miguel",1433,honey,french,2026-01-23,"The Recursion Roastery","bergamot,vanilla,spacetime,regret","filter-friendly,shade-grown,compile-grade",10,3,7,3,6,1,"Has been peer-reviewed.",100g,aeropress,8.39,16,BEAN-0292-100g-AER,1
BEAN-0292,"Lambda Latte",Mexico,Chiapas,"Finca San Miguel",1433,honey,french,2026-01-23,"The Recursion Roastery","bergamot,vanilla,spacetime,regret","filter-friendly,shade-grown,compile-grade",10,3,7,3,6,1,"Has been peer-reviewed.",500g,aeropress,22.71,85,BEAN-0292-500g-AER,2
BEAN-0293,"Stack Overflow Blend",Ethiopia,Sidamo,"Finca The Mainframe",1793,anaerobic,light,2026-04-10,"O(1) Coffee","regret,floral,molasses,tobacco",compile-grade,6,10,5,9,5,1,250g,filter,18.57,99,BEAN-0293-250g-FIL,0
BEAN-0293,"Stack Overflow Blend",Ethiopia,Sidamo,"Finca The Mainframe",1793,anaerobic,light,2026-04-10,"O(1) Coffee","regret,floral,molasses,tobacco",compile-grade,6,10,5,9,5,1,1kg,french_press,47.74,66,BEAN-0293-1kg-FRE,1
BEAN-0293,"Stack Overflow Blend",Ethiopia,Sidamo,"Finca The Mainframe",1793,anaerobic,light,2026-04-10,"O(1) Coffee","regret,floral,molasses,tobacco",compile-grade,6,10,5,9,5,1,100g,aeropress,8.11,39,BEAN-0293-100g-AER,2
BEAN-0293,"Stack Overflow Blend",Ethiopia,Sidamo,"Finca The Mainframe",1793,anaerobic,light,2026-04-10,"O(1) Coffee","regret,floral,molasses,tobacco",compile-grade,6,10,5,9,5,1,250g,espresso,14.03,188,BEAN-0293-250g-ESP,3
BEAN-0294,"Wormhole Wakeup ☕",Atlantis,"Sunken City","Finca The Sandbox",,natural,-4.9904,114.5096,french,2025-12-07,"SIGTERM Single Origin","orange,earthy,hibiscus","compile-grade,seasonal,limited-edition,bird-friendly",9,4,5,2,5,1,100g,aeropress,4.64,186,BEAN-0294-100g-AER,0
BEAN-0294,"Wormhole Wakeup ☕",Atlantis,"Sunken City","Finca The Sandbox",,natural,-4.9904,114.5096,french,2025-12-07,"SIGTERM Single Origin","orange,earthy,hibiscus","compile-grade,seasonal,limited-edition,bird-friendly",9,4,5,2,5,1,250g,whole_bean,12.32,14,BEAN-0294-250g-WHO,1
BEAN-0295,"Supernova Sumatra",Panama,Boquete,"Finca Pure Functional Farm",1560,natural,medium-dark,2026-01-04,"Pure Function Pour-Over","the smell of merged PRs,walnut,cardamom,chocolate","organic,bird-friendly",9,6,4,9,10,,250g,aeropress,18.44,195,BEAN-0295-250g-AER,0
BEAN-0295,"Supernova Sumatra",Panama,Boquete,"Finca Pure Functional Farm",1560,natural,medium-dark,2026-01-04,"Pure Function Pour-Over","the smell of merged PRs,walnut,cardamom,chocolate","organic,bird-friendly",9,6,4,9,10,,250g,espresso,11.6,34,BEAN-0295-250g-ESP,1
BEAN-0295,"Supernova Sumatra",Panama,Boquete,"Finca Pure Functional Farm",1560,natural,medium-dark,2026-01-04,"Pure Function Pour-Over","the smell of merged PRs,walnut,cardamom,chocolate","organic,bird-friendly",9,6,4,9,10,,500g,whole_bean,25.38,97,BEAN-0295-500g-WHO,2
BEAN-0296,"Boltzmann Brew ☕",Indonesia,Sumatra,"Finca The Repo",1525,washed,11.0023,-56.1837,medium,2026-02-24,"Idempotent Espresso","strawberry,bergamot",open-source,7,4,5,9,1,1,"Pairs well with rubber duck debugging.",1kg,whole_bean,45.85,157,BEAN-0296-1kg-WHO,0
BEAN-0296,"Boltzmann Brew ☕",Indonesia,Sumatra,"Finca The Repo",1525,washed,11.0023,-56.1837,medium,2026-02-24,"Idempotent Espresso","strawberry,bergamot",open-source,7,4,5,9,1,1,"Pairs well with rubber duck debugging.",1kg,filter,45.39,27,BEAN-0296-1kg-FIL,1
BEAN-0296,"Boltzmann Brew ☕",Indonesia,Sumatra,"Finca The Repo",1525,washed,11.0023,-56.1837,medium,2026-02-24,"Idempotent Espresso","strawberry,bergamot",open-source,7,4,5,9,1,1,"Pairs well with rubber duck debugging.",100g,filter,11.12,47,BEAN-0296-100g-FIL,2
BEAN-0296,"Boltzmann Brew ☕",Indonesia,Sumatra,"Finca The Repo",1525,washed,11.0023,-56.1837,medium,2026-02-24,"Idempotent Espresso","strawberry,bergamot",open-source,7,4,5,9,1,1,"Pairs well with rubber duck debugging.",100g,whole_bean,7.45,50,BEAN-0296-100g-WHO,3
BEAN-0297,"Druid's Drip",Panama,Boquete,"Finca The Mainframe",1428,anaerobic,medium-dark,2026-02-05,"Buffer Overflow Brewing","nutmeg,orange","blend,nerd-approved,open-source",3,3,6,7,1,1,"Tastes of certainty, with a hint of doubt.",250g,whole_bean,12.52,10,BEAN-0297-250g-WHO,0
BEAN-0297,"Druid's Drip",Panama,Boquete,"Finca The Mainframe",1428,anaerobic,medium-dark,2026-02-05,"Buffer Overflow Brewing","nutmeg,orange","blend,nerd-approved,open-source",3,3,6,7,1,1,"Tastes of certainty, with a hint of doubt.",250g,french_press,14.37,84,BEAN-0297-250g-FRE,1
BEAN-0297,"Druid's Drip",Panama,Boquete,"Finca The Mainframe",1428,anaerobic,medium-dark,2026-02-05,"Buffer Overflow Brewing","nutmeg,orange","blend,nerd-approved,open-source",3,3,6,7,1,1,"Tastes of certainty, with a hint of doubt.",100g,espresso,9.33,122,BEAN-0297-100g-ESP,2
BEAN-0297,"Druid's Drip",Panama,Boquete,"Finca The Mainframe",1428,anaerobic,medium-dark,2026-02-05,"Buffer Overflow Brewing","nutmeg,orange","blend,nerd-approved,open-source",3,3,6,7,1,1,"Tastes of certainty, with a hint of doubt.",500g,whole_bean,25.37,140,BEAN-0297-500g-WHO,3
BEAN-0298,"Rogue Roast",Avalon,"Apple Isle","Finca Heap Hill",351,wet-hulled,french,2026-02-01,"The Recursion Roastery",,organic,3,3,6,9,1,1,500g,french_press,29.81,188,BEAN-0298-500g-FRE,0
BEAN-0298,"Rogue Roast",Avalon,"Apple Isle","Finca Heap Hill",351,wet-hulled,french,2026-02-01,"The Recursion Roastery",,organic,3,3,6,9,1,1,100g,french_press,7.84,72,BEAN-0298-100g-FRE,1
BEAN-0299,"Cache Miss Mocha","Mount Olympus",Pelion,"Finca Bit Bucket",2961,natural,medium,2026-04-12,"Stack Trace Roasters","compile-time aroma","filter-friendly,developer-fuel,blend,compile-grade",10,3,4,10,3,1,"Fuel for the 3am production incident.",100g,filter,11.92,37,BEAN-0299-100g-FIL,0
BEAN-0299,"Cache Miss Mocha","Mount Olympus",Pelion,"Finca Bit Bucket",2961,natural,medium,2026-04-12,"Stack Trace Roasters","compile-time aroma","filter-friendly,developer-fuel,blend,compile-grade",10,3,4,10,3,1,"Fuel for the 3am production incident.",1kg,whole_bean,47.93,23,BEAN-0299-1kg-WHO,1
BEAN-0300,"Edison Espresso",Indonesia,Sumatra,"Finca Null Acres",1213,anaerobic,medium-dark,2026-04-26,"Pure Function Pour-Over","uncertainty,caramel,floral",limited-edition,6,5,6,7,4,1,"Now with 30% fewer race conditions.",100g,whole_bean,4.42,190,BEAN-0300-100g-WHO,0
BEAN-0301,"Boolean Bean",Nicaragua,Jinotega,"Finca Loop Holdings",1394,anaerobic,medium,2026-02-15,"Buffer Overflow Brewing",,organic,9,3,6,6,6,1,"Pairs well with rubber duck debugging.",500g,espresso,27.2,53,BEAN-0301-500g-ESP,0
BEAN-0301,"Boolean Bean",Nicaragua,Jinotega,"Finca Loop Holdings",1394,anaerobic,medium,2026-02-15,"Buffer Overflow Brewing",,organic,9,3,6,6,6,1,"Pairs well with rubber duck debugging.",1kg,whole_bean,50.1,33,BEAN-0301-1kg-WHO,1
BEAN-0301,"Boolean Bean",Nicaragua,Jinotega,"Finca Loop Holdings",1394,anaerobic,medium,2026-02-15,"Buffer Overflow Brewing",,organic,9,3,6,6,6,1,"Pairs well with rubber duck debugging.",100g,whole_bean,8.69,167,BEAN-0301-100g-WHO,2
BEAN-0302,"Race Condition Cold Brew",Tanzania,Kilimanjaro,"Finca Null Acres",1816,honey,french,2026-01-10,"Loops & Beans","regret,citrus,milk chocolate,peanut butter","bird-friendly,production-ready",5,9,6,6,8,1,"Recommended by 9 out of 10 over-tired developers.",1kg,whole_bean,46.86,134,BEAN-0302-1kg-WHO,0
BEAN-0302,"Race Condition Cold Brew",Tanzania,Kilimanjaro,"Finca Null Acres",1816,honey,french,2026-01-10,"Loops & Beans","regret,citrus,milk chocolate,peanut butter","bird-friendly,production-ready",5,9,6,6,8,1,"Recommended by 9 out of 10 over-tired developers.",100g,espresso,8.79,178,BEAN-0302-100g-ESP,1
BEAN-0303,"Gauss Grind",Vietnam,"Đắk Lắk","Finca Heap Hill",779,anaerobic,french,2025-12-26,"Pure Function Pour-Over",,"nerd-approved,compile-grade",7,9,7,7,10,1,"Now with 30% fewer race conditions.",250g,moka,12.74,178,BEAN-0303-250g-MOK,0
